task_id,representation,dsl_design,replicate,model,model_revision,temperature,seed,artifact_hash,parse_success,compile_success,runtime_success,unsupported,support_status,hidden_traces_tested,positive_traces,negative_traces,false_accepts,false_rejects,total_mismatches,first_attempt_correct,failure_category,failure_detail,exact_equivalence_checked,exact_equivalence_result,system_prompt_hash,user_prompt_hash,response_hash
audit_08,a2c,design_c,0,llama3.2:3b,a80c4f17acd5,0.7,20268400,70aaac33918458756a7a56def82fdaf52c681a633f26b9094df44e8c414991fe,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLParseError: unexpected character ':' at line 1, column 6",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,1565536217a34c34f33c2043b843dd65fa40d5f4e3c76ee5abb532b2076f7243,0e11255e10d3cc6a7e0c4a4fd009ea3bff9e655f8213b0362731c985f832b0fc
audit_08,a2c,design_c,1,llama3.2:3b,a80c4f17acd5,0.7,20268401,ae6914be39607c0b267ef37fa9eaba4c08ea295eb588b340cfaf76e9aafd72a9,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLParseError: unexpected character ':' at line 1, column 31",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,1565536217a34c34f33c2043b843dd65fa40d5f4e3c76ee5abb532b2076f7243,a3e84005583ef83ec896d2c0465ef2a1fa19b6606d271b2a816e049a3d3842c2
audit_08,a2c,design_c,2,llama3.2:3b,a80c4f17acd5,0.7,20268402,426607c604d348137c1cdf01cfa2a28eb5aab84a859a39c1a10902e9f5ec1267,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLParseError: unexpected character '{' at line 1, column 1",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,1565536217a34c34f33c2043b843dd65fa40d5f4e3c76ee5abb532b2076f7243,6c9705ba8d6d5933394e012b7243d379292f40ae1a0fdc691a23c18b2ff8fb8e
audit_08,a2c,design_c,3,llama3.2:3b,a80c4f17acd5,0.7,20268403,cec378ad05046ca352f25704c0998a5e24026ededaed196edd76c32f613e86dd,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLParseError: unexpected character '=' at line 3, column 6",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,1565536217a34c34f33c2043b843dd65fa40d5f4e3c76ee5abb532b2076f7243,f97dee947e2f96392ef29c87e105afecc8f4e27502d3c202e9434ff59d06193f
audit_08,a2c,design_c,4,llama3.2:3b,a80c4f17acd5,0.7,20268404,fde4be74ad1824e2eed7b1aee2da88e57c07b6f395e3600047e70c6761b747f9,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLParseError: unexpected character ':' at line 1, column 23",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,1565536217a34c34f33c2043b843dd65fa40d5f4e3c76ee5abb532b2076f7243,ef3fb1c66c0e7bcfcf671d2f699c1d14bab61931176e277cb55eef4e6b5f081f
audit_08,a2c,design_c,5,llama3.2:3b,a80c4f17acd5,0.7,20268405,1e39fcf6c3a238bc12b3677f4cafb1df9a517bc8a39a120fa06936fc7d54c87e,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLParseError: unexpected character '{' at line 1, column 1",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,1565536217a34c34f33c2043b843dd65fa40d5f4e3c76ee5abb532b2076f7243,c95de2c75b74f05654a88a00e6ca052ee962ef92e3de5bd0bf8d32b6476137e2
audit_08,a2c,design_c,6,llama3.2:3b,a80c4f17acd5,0.7,20268406,f46d9a1aea80541965c8b7bdc1f76895dbd2b64af37d9660fef654268076f01d,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLParseError: unexpected character ':' at line 3, column 11",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,1565536217a34c34f33c2043b843dd65fa40d5f4e3c76ee5abb532b2076f7243,d0f531323235a6735089e87fa4154a8b643ba3a3070963aaa5e5e385657740dc
audit_08,a2c,design_c,7,llama3.2:3b,a80c4f17acd5,0.7,20268407,e1cd524f86a3858a7f660e8c3258483463a9955fa0aed5e874c90a86a2071dee,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLParseError: unexpected trailing token 'after_each' at line 1, column 10",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,1565536217a34c34f33c2043b843dd65fa40d5f4e3c76ee5abb532b2076f7243,171b9c0d38090287a4d3efb7ee8cf7e0c1ea678f4b61b47e7ea5d0c5313ce6cd
audit_08,a2c,design_c,8,llama3.2:3b,a80c4f17acd5,0.7,20268408,702847b5c4ccf4d116e1fa62b2c148d54329b6457a652417b8edb55def7e6e80,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLParseError: unexpected character ':' at line 1, column 23",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,1565536217a34c34f33c2043b843dd65fa40d5f4e3c76ee5abb532b2076f7243,5b815fc00fe7f25278731923ef900cf4943a6cea97bb5cc80949ff49c5bc3e6d
audit_08,a2c,design_c,9,llama3.2:3b,a80c4f17acd5,0.7,20268409,3fcfdc71a84bef133139ae84dd64dfafd678f2ddfa91e612d226e1321fc1a139,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLParseError: unexpected character '=' at line 3, column 6",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,1565536217a34c34f33c2043b843dd65fa40d5f4e3c76ee5abb532b2076f7243,5fef01fbb1fa516ccb9e82716d71d1080679adb5f77d5896d74e54259f5003e1
audit_08,a3,,0,llama3.2:3b,a80c4f17acd5,0.7,20268500,60ca609d6826035aed63cd9ec0ef78bee67bc8ccbe8507818e6efcf9ba4ad77a,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"SyntaxError: invalid syntax (<unknown>, line 5)",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,4ddb1900af1269d1dc147536e35e8a3e737589e8215a2b3682c5721fca2462b9,ed5c8f388356ee2ab2a8e6bc7ff42b4ee1cff62739c2f4132a49136050d3a9ca
audit_08,a3,,1,llama3.2:3b,a80c4f17acd5,0.7,20268501,f8cccbc7e165aa2af4caed866fd2d8d5bb3f08d2dfa582d0f5ea7b7dccdcd277,True,False,False,False,attempted,0,0,0,0,0,0,False,runtime error,ValueError: Invalid A offset,False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,4ddb1900af1269d1dc147536e35e8a3e737589e8215a2b3682c5721fca2462b9,e766e6d22f373ab72fede2cc9831e0e7062e40d6e8f013b6e51112dd58b50130
audit_08,a3,,2,llama3.2:3b,a80c4f17acd5,0.7,20268502,98758abb528d536c383eb2a3caa58279c7e267d39174c47a668679991e50d9c4,True,False,False,False,attempted,0,0,0,0,0,0,False,runtime error,ValueError: disallowed Python construct: Import,False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,4ddb1900af1269d1dc147536e35e8a3e737589e8215a2b3682c5721fca2462b9,d1d3e894df2ab86499cfa89a635db17c9e5b76aa38e28689115eab9484c755fd
audit_08,a3,,3,llama3.2:3b,a80c4f17acd5,0.7,20268503,b3d3fb2d1c1fbac4d101f78df6c4405351b78802dab03ffd6e7080bb8d9df4d6,True,True,True,False,attempted,4500,1510,2990,0,1510,1510,False,other semantic error,,False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,4ddb1900af1269d1dc147536e35e8a3e737589e8215a2b3682c5721fca2462b9,8a301a0b431b1d9de8ab1b477755df035a76a360adbaa1ead6aeb6b9f763d88c
audit_08,a3,,4,llama3.2:3b,a80c4f17acd5,0.7,20268504,828bbe36f51023a1202668ceb0c6af1d172e8d602149a9a613217ba69f4a34bb,True,True,True,False,attempted,4500,1510,2990,0,1510,1510,False,other semantic error,,False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,4ddb1900af1269d1dc147536e35e8a3e737589e8215a2b3682c5721fca2462b9,8c43fab6aa761decd7ae6a3bee1e00dc5350abf6671b46c40dd9455fd9841ab9
audit_08,a3,,5,llama3.2:3b,a80c4f17acd5,0.7,20268505,11d635ddfea677aacb1438d9c6c6495c09f6c88c795f4f6c825ec07e1d11d8d4,True,True,True,False,attempted,4500,1510,2990,0,1510,1510,False,other semantic error,,False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,4ddb1900af1269d1dc147536e35e8a3e737589e8215a2b3682c5721fca2462b9,13eab09de3fa2991445e3e4c34f120bab9ab07407a5b197e06f40cd8e646ca0b
audit_08,a3,,6,llama3.2:3b,a80c4f17acd5,0.7,20268506,666e73560a7312b35e40028d806c46a65ceaf06057ba71e5f496fb9c1ec70866,True,False,False,False,attempted,0,0,0,0,0,0,False,runtime error,AttributeError: 'Monitor' object has no attribute 'last_D',False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,4ddb1900af1269d1dc147536e35e8a3e737589e8215a2b3682c5721fca2462b9,0b90fe686d004cad0271ac9ebea8b19449da62a60bd89ebff3cff5514e36d19c
audit_08,a3,,7,llama3.2:3b,a80c4f17acd5,0.7,20268507,fc8411687ec069fecab0676bb9b3ea1718960224701ebfa0a39f56af71370b0a,True,True,True,False,attempted,4500,1510,2990,0,1510,1510,False,other semantic error,,False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,4ddb1900af1269d1dc147536e35e8a3e737589e8215a2b3682c5721fca2462b9,e615ef167b5a15135b378dfed312698025a2eadf2923bf69222b2cc09ef38660
audit_08,a3,,8,llama3.2:3b,a80c4f17acd5,0.7,20268508,3875d50404655b67a0f9ed8e8ad2333c9151ffd6e6cf7cc86c7b44aa0b568e34,True,False,False,False,attempted,0,0,0,0,0,0,False,runtime error,AttributeError: 'Monitor' object has no attribute 'd_offset',False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,4ddb1900af1269d1dc147536e35e8a3e737589e8215a2b3682c5721fca2462b9,e47d45fc2cf0105effbfc3deb3de33de8c8d09f297f89bf14569b396beb7de2a
audit_08,a3,,9,llama3.2:3b,a80c4f17acd5,0.7,20268509,77b26b743eba634d76e951c5034ebe6716742c61082010ecdd6ed9577b035744,True,True,True,False,attempted,4500,1510,2990,2176,0,2176,False,other semantic error,,False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,4ddb1900af1269d1dc147536e35e8a3e737589e8215a2b3682c5721fca2462b9,cdb9ec659c7c4a244b4d3065a2d177414b0ccf952a9305243781fc041d673398
audit_09,a1,,0,llama3.2:3b,a80c4f17acd5,0.7,20269100,6d545bbb94946a0a3d0830986e32d1c4409de8a161db3e396f4ca94f32865fc6,True,True,True,False,attempted,4500,1636,2864,0,1636,1636,False,other semantic error,,False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,9a4247d64440d223be088ccfb2dd3e47c07e346e26fc6f39e0571fa3f15284b1,9ed4763049d0733e0336703d6631aa36bd0024fe1e411e0f9b891431769174c1
audit_09,a1,,1,llama3.2:3b,a80c4f17acd5,0.7,20269101,3559d28548b39298faeccc9f43c2227518bf33ce9209e82ae213e6c3692aec4b,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,FormulaSyntaxError: unexpected character at offset 4,False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,9a4247d64440d223be088ccfb2dd3e47c07e346e26fc6f39e0571fa3f15284b1,bb4ba6e48a56711cdca6ca2e8579c0df2a5d6471cc704128b0aabb445606bcc0
audit_09,a1,,2,llama3.2:3b,a80c4f17acd5,0.7,20269102,d2aacf7867b9f43c8de4f96148e3160660c33e81b91312850876a501953c268d,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,FormulaSyntaxError: unexpected character at offset 11,False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,9a4247d64440d223be088ccfb2dd3e47c07e346e26fc6f39e0571fa3f15284b1,97a85ea4d330a36dbebef6a50e14203f9b31db4d302949ad8e6d9c339a927b34
audit_09,a1,,3,llama3.2:3b,a80c4f17acd5,0.7,20269103,3d9621d976e535f0c5ec5a572a1d8a623712b0ec42f76a24fdfbc2c65d7767a2,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,FormulaSyntaxError: unexpected token 'at_A',False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,9a4247d64440d223be088ccfb2dd3e47c07e346e26fc6f39e0571fa3f15284b1,763cde1c63bdda17b2dc4f1da4a848b8dc314c6feaf1addc525d452cd9a2601f
audit_09,a1,,4,llama3.2:3b,a80c4f17acd5,0.7,20269104,24d0b25cd1e4b879128fd9148cf90ff717b4fbc0cfbd0a56d7f20e1e15d7fb57,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,FormulaSyntaxError: unexpected character at offset 65,False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,9a4247d64440d223be088ccfb2dd3e47c07e346e26fc6f39e0571fa3f15284b1,3b42d92122d2213cdc1491def89ca33737196d0ca01ee6971bd9e2b9eda345ce
audit_09,a1,,5,llama3.2:3b,a80c4f17acd5,0.7,20269105,79778783db71009b1192a2b5b391012c6dc70560c790657e2a7e296f7876d3b6,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,FormulaSyntaxError: unexpected character at offset 28,False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,9a4247d64440d223be088ccfb2dd3e47c07e346e26fc6f39e0571fa3f15284b1,8b5f7961d0acf809aaf09ecd2b14fe7a90facf1ddc702b9275dcc24b9523a277
audit_09,a1,,6,llama3.2:3b,a80c4f17acd5,0.7,20269106,1dbcf9862104cea71a7df99f08a68cdc856483fedd7b19c6fa500be43d1f991a,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,FormulaSyntaxError: unexpected character at offset 11,False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,9a4247d64440d223be088ccfb2dd3e47c07e346e26fc6f39e0571fa3f15284b1,6abde55296999082c3f7b53779c9baa3db2ff2069dd4a3a84c5d6c1b3536b3c5
audit_09,a1,,7,llama3.2:3b,a80c4f17acd5,0.7,20269107,2490cc085d5bcccbc2625029d008c3a61afd4dd718505a20ff192c4fb0e37ac1,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,FormulaSyntaxError: unexpected character at offset 0,False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,9a4247d64440d223be088ccfb2dd3e47c07e346e26fc6f39e0571fa3f15284b1,420ee9649c0ad8f2335bc3c5dcbba14e3eca702a0873534f38efb7a3104bacd5
audit_09,a1,,8,llama3.2:3b,a80c4f17acd5,0.7,20269108,db314058b6207898dc87651c0f18bd02ba00264d8eaca3e559a612155670e117,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,FormulaSyntaxError: unexpected character at offset 34,False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,9a4247d64440d223be088ccfb2dd3e47c07e346e26fc6f39e0571fa3f15284b1,3b239f94425e27df520022311958fa5049450b27a50f5fc66b5b259f83a7295e
audit_09,a1,,9,llama3.2:3b,a80c4f17acd5,0.7,20269109,d42410927640be456599bafd74436c3ca2d61fe04ccf73e842f041e77253cb01,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,FormulaSyntaxError: unexpected character at offset 0,False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,9a4247d64440d223be088ccfb2dd3e47c07e346e26fc6f39e0571fa3f15284b1,82d17f553fa8b8af60cf0c214a4f95cb3b083fe901740e0d2eded9f2ecaeb053
audit_09,a2a,design_a,0,llama3.2:3b,a80c4f17acd5,0.7,20269200,3af8eb146c32e47f3d5c65ce5d982a6a796620d96792719bddecfc8ad752d153,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLParseError: expected a label matching [A-Za-z_][A-Za-z0-9_.-]* at line 1, column 13",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,9407a25bcfdb1573b7c3ae5041b7dc471b3ff1dbfe8d816fe5bfe46f682cb31a,3c4f5a75a02d947d83aac00c05b55068ac8f8a49f54c9643367285e509f0a3e3
audit_09,a2a,design_a,1,llama3.2:3b,a80c4f17acd5,0.7,20269201,9d3a75b54bed4f1f4959709efe035acbb39ce9dc198ceda64ab8141e4231878b,True,True,True,False,attempted,4500,1636,2864,273,1086,1359,False,other semantic error,,False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,9407a25bcfdb1573b7c3ae5041b7dc471b3ff1dbfe8d816fe5bfe46f682cb31a,40c669de44b4978911fe014a3945c533ae5629f5adef109ddc203b2b58da3648
audit_09,a2a,design_a,2,llama3.2:3b,a80c4f17acd5,0.7,20269202,ba6eed8794c5f2a4b4ac4d5877de504bb84d553efeb381765f35a6c4f835ea06,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLParseError: expected '(' to start a task construct at line 1, column 1",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,9407a25bcfdb1573b7c3ae5041b7dc471b3ff1dbfe8d816fe5bfe46f682cb31a,fce15ee7448cb22c3e8c89fd498d3ba31e5b6aa305fb199f02a1531d360d9f6e
audit_09,a2a,design_a,3,llama3.2:3b,a80c4f17acd5,0.7,20269203,4abd955b2ae36b84c262a828e2acd3dca4eff4288f465e4577cce763c0237398,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLParseError: expected '(' to start a task construct at line 1, column 1",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,9407a25bcfdb1573b7c3ae5041b7dc471b3ff1dbfe8d816fe5bfe46f682cb31a,6554b2510ae98891653760c962f48c47a2857633b05639d3cd923922eef0aa46
audit_09,a2a,design_a,4,llama3.2:3b,a80c4f17acd5,0.7,20269204,8ac054320b1ade519a5a2e3707d304d7d728660f71abcbd3570fcd1d3f2f835d,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLParseError: expected '(' to start a task construct at line 1, column 1",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,9407a25bcfdb1573b7c3ae5041b7dc471b3ff1dbfe8d816fe5bfe46f682cb31a,47b3ae60ea1e9962ca31f49ef3cf1073a9b9233c689581f55220071bcaa123f6
audit_09,a2a,design_a,5,llama3.2:3b,a80c4f17acd5,0.7,20269205,6914405f8f889695bfc87a6330d3f9bf880f8e06a38c9ba94020f40a4a308f22,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLParseError: expected '(' to start a task construct at line 1, column 1",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,9407a25bcfdb1573b7c3ae5041b7dc471b3ff1dbfe8d816fe5bfe46f682cb31a,8b74700ae009ef94ca304d79c7b94682aa607d1e2d60a3d259494120b3ae6381
audit_09,a2a,design_a,6,llama3.2:3b,a80c4f17acd5,0.7,20269206,5aa4e77d2f5251618c5cd18e5e39b16b9eaf85b689ab0436102bd1af5b9a2249,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLParseError: expected '(' to start a task construct at line 1, column 1",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,9407a25bcfdb1573b7c3ae5041b7dc471b3ff1dbfe8d816fe5bfe46f682cb31a,ec8382e7e8fe88a82ba9137285bc567eb33f2476a25ec626d1ae4b3aa76a3363
audit_09,a2a,design_a,7,llama3.2:3b,a80c4f17acd5,0.7,20269207,294c52d2a0f5c341cfee1e41696939256bd1601b4960657788231af36825e5f2,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLParseError: expected '(' to start a task construct at line 1, column 1",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,9407a25bcfdb1573b7c3ae5041b7dc471b3ff1dbfe8d816fe5bfe46f682cb31a,8fdf52faa4d03f6f8bb388c326d1fefcd53a56b0757c6200558aeebec8793801
audit_09,a2a,design_a,8,llama3.2:3b,a80c4f17acd5,0.7,20269208,89c2c7fa0448ca64669acf81ae0f8e69ff0213600d01b39491977d93c47af2df,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLParseError: expected '(' to start a task construct at line 1, column 1",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,9407a25bcfdb1573b7c3ae5041b7dc471b3ff1dbfe8d816fe5bfe46f682cb31a,82790a0456ec67d4992b84cb4fbea1e9ee8c0423a9efb9798fa14dc9e92ca89c
audit_09,a2a,design_a,9,llama3.2:3b,a80c4f17acd5,0.7,20269209,b7172c108967d482be59e3b54ca8a57235a89ce057e31d7863234771bcc7b2d7,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLParseError: expected '(' to start a task construct at line 1, column 1",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,9407a25bcfdb1573b7c3ae5041b7dc471b3ff1dbfe8d816fe5bfe46f682cb31a,b9b87966f3f3f6d89642e2d27adae3795b297b0fb262d2d6707b93af14d4ffa1
audit_09,a2b,design_b,0,llama3.2:3b,a80c4f17acd5,0.7,20269300,afbd0a7ac6e3b095ccbb62bd171da3011e3d2c32a6d17317fc20bfa6f72366f9,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLSyntaxError: expected end of source at character 7, got '{'",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,c7ae4b84d701f742ba0efac893731e42fb481996da63936e7040ce082269d7c6,4fd695ff953c692a0cd79fcf5787e6cc8bc67978f5297ff100cdb7163fd65e58
audit_09,a2b,design_b,1,llama3.2:3b,a80c4f17acd5,0.7,20269301,adce3d303285d0a673ec3a065ae872271479e3da342bf14a60f502e0394e1cc5,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLSyntaxError: expected end of source at character 7, got 'and'",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,c7ae4b84d701f742ba0efac893731e42fb481996da63936e7040ce082269d7c6,14e71aaccbb5856c9965a4944f788f0295bb52c5d1690c3b3a41d92cfbbb5f9a
audit_09,a2b,design_b,2,llama3.2:3b,a80c4f17acd5,0.7,20269302,778008bd2e6af0c7ff9501859a0d8b0495ffdb2d8bd96c01b7b6aea65a16e3cd,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLSyntaxError: expected name at character 5, got '['",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,c7ae4b84d701f742ba0efac893731e42fb481996da63936e7040ce082269d7c6,063feb3b2c258e55344119bbb015c048abdd389198835371645c6c9a45ddcec4
audit_09,a2b,design_b,3,llama3.2:3b,a80c4f17acd5,0.7,20269303,ae41b55d047e831019f05060e231d8f09899abd1dc65ad2c01169ba229eee8e3,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,DSLSyntaxError: unexpected text at character 75: '():',False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,c7ae4b84d701f742ba0efac893731e42fb481996da63936e7040ce082269d7c6,46c30aaff40257796d428f504b22157785a5f942d0b527812035e03d512ada43
audit_09,a2b,design_b,4,llama3.2:3b,a80c4f17acd5,0.7,20269304,63eb11c0edc7f9f15ce253cee5f74b964876a9e3607e4217f9ec29efdd206430,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLSyntaxError: expected end of source at character 7, got 'order'",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,c7ae4b84d701f742ba0efac893731e42fb481996da63936e7040ce082269d7c6,de265c46282f56e154e51910773404c4d8bdff56cae61584b8af65e2056e77d5
audit_09,a2b,design_b,5,llama3.2:3b,a80c4f17acd5,0.7,20269305,5bc5b089a928bb6d47844c7fe10c04abed7991edccc5c88b13d0157e6bfb1c02,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLSyntaxError: unexpected text at character 71: ' = """"""'",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,c7ae4b84d701f742ba0efac893731e42fb481996da63936e7040ce082269d7c6,f6f82156abc69f35842eb4ab1f88b972da0688733b95d436d7d3f4e84b20077b
audit_09,a2b,design_b,6,llama3.2:3b,a80c4f17acd5,0.7,20269306,c566361e260522c04426610bdae025ab620f3eea4b3040e57a5259a00634d029,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,DSLSyntaxError: unexpected text at character 0: '```python',False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,c7ae4b84d701f742ba0efac893731e42fb481996da63936e7040ce082269d7c6,2dbcf45e159b6130636c1ef09afe24e1dc62fff1271f817cfd33e22a3953baf1
audit_09,a2b,design_b,7,llama3.2:3b,a80c4f17acd5,0.7,20269307,1ba1bcb0b25d2e1e848323efab2e3e252dfa5ef52ada975fd46aba491e052cd1,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLSyntaxError: unexpected text at character 71: ' = """"""'",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,c7ae4b84d701f742ba0efac893731e42fb481996da63936e7040ce082269d7c6,a34ce01af24066445a5879522b14c5c9b0ba812f74c4fbffc161ba580709f92f
audit_09,a2b,design_b,8,llama3.2:3b,a80c4f17acd5,0.7,20269308,6aa938d1ffc5da10b4995876bd2da3314b1ea70910a7399945b08cd1237f30d2,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLSyntaxError: expected end of source at character 7, got 'order'",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,c7ae4b84d701f742ba0efac893731e42fb481996da63936e7040ce082269d7c6,4d4efb0d6b8a66c4997018b255edb0410dfde9aeb0d01243083929f654acfb7d
audit_09,a2b,design_b,9,llama3.2:3b,a80c4f17acd5,0.7,20269309,0492d2c43078bd0dbc8876f7f1474e92933ccba5c3a4ba88be2ee94767bd6ae3,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLSyntaxError: expected name at character 5, got '['",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,c7ae4b84d701f742ba0efac893731e42fb481996da63936e7040ce082269d7c6,5517dffa46918a617bf5fdd28c49bdf120b2e07ef18a7f2b62d2c2f85860203e
audit_09,a2c,design_c,0,llama3.2:3b,a80c4f17acd5,0.7,20269400,1ff43704e9ec01a76e77a237f309bf8bc73e35f8efa8b216b37bb7c1c6c8b49a,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLParseError: unexpected character ':' at line 3, column 14",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,715a19a0790c7342e91c26c2031491c62d81874e9d5afb5534357f60c3d5090c,9fa2f66a658cd8c3b6d0683fc1cd5b7923d5b71387acdf84859d6b6ae071ba70
